"","genename","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NAT1","NAT1",2985.36736670853,-2.60024559144949,0.239020215958429,-10.8787684799922,1.45515595237643e-27,1.3184701869469e-25
"SFRP1","SFRP1",3772.00194973406,-2.89213348967076,0.266758279304318,-10.8417759224313,2.18193718801133e-27,1.96743273498703e-25
"THSD4","THSD4",2919.23954007711,-1.87410242231332,0.17327158125196,-10.8159826832083,2.89176741175629e-27,2.59494417021304e-25
"TUBA3D","TUBA3D",130.230057905955,-3.34451432318248,0.309305804699113,-10.8129697935542,2.98835995011295e-27,2.66879131429943e-25
"ZNF37B","ZNF37B",354.077308563819,-1.04385598461557,0.0965418508639053,-10.8124712264641,3.004649565796e-27,2.67056114978963e-25
"C7orf68","C7orf68",692.098058779694,1.12953137467262,0.104507155827403,10.8081725670353,3.14880164118228e-27,2.78542097785153e-25
"MAPT-IT1","MAPT-IT1",20.8977835573209,-3.38663589543593,0.313434679793818,-10.8049176232308,3.26249714244541e-27,2.87238250772375e-25
"WDR19","WDR19",489.621847601968,-0.879387184270109,0.0814008918753642,-10.8031639950158,3.32542940758817e-27,2.9140441264147e-25
"ABCC13","ABCC13",63.5613875573019,-4.84339310589617,0.449021094787181,-10.7865602799613,3.98423931232617e-27,3.47503863385832e-25
"NKAIN1","NKAIN1",986.86657186943,-2.60477314702964,0.241882247453583,-10.7687652750518,4.83440853844154e-27,4.19694118000053e-25
"GLRA3","GLRA3",60.9997839948798,-5.12595833918659,0.476275656758019,-10.7625873093718,5.16979547558271e-27,4.4673255810996e-25
"PEBP4","PEBP4",27.4174111425368,-3.75245881749042,0.348888370381348,-10.7554711938058,5.5847857438205e-27,4.80368782988063e-25
"C2orf82","C2orf82",26.1667133194111,-4.1997864493667,0.390662188517464,-10.7504298414561,5.89860885671028e-27,5.05034561057328e-25
"GRPR","GRPR",327.368990920584,-3.09867289731602,0.288269484878337,-10.7492227233965,5.97630971566773e-27,5.07397356576567e-25
"SPAG6","SPAG6",123.171224142149,-4.47534249999321,0.4163435822919,-10.7491569231288,5.9805742537822e-27,5.07397356576567e-25
"MORC4","MORC4",752.556806784918,0.889071235776373,0.0827909593679547,10.7387478362825,6.69461890991265e-27,5.65407520151673e-25
"PSMD5","PSMD5",1294.23242704559,0.741530904246811,0.0690879405315798,10.7331453006312,7.11329623620974e-27,5.98061595715562e-25
"PLAC9P1","PLAC9P1",26.0309729205047,-4.31473914375639,0.402090406212639,-10.7307686955222,7.29864802282286e-27,6.1089356657394e-25
"TUBA3E","TUBA3E",68.124733600243,-3.25729472701733,0.304176067821784,-10.70858319112,9.27706853413417e-27,7.73020018703636e-25
"TBC1D24","TBC1D24",453.71941785052,0.941247910186211,0.0879665031600684,10.700071917983,1.01699254243368e-26,8.43651813534431e-25
"HDAC5","HDAC5",1344.33837644956,-0.761338894270436,0.0711589999419804,-10.6991230187495,1.02746008894582e-26,8.48563830096179e-25
"FHOD1","FHOD1",654.417685673014,0.8670518755433,0.0810444402870594,10.6984744724277,1.0346757506889e-26,8.50758717471736e-25
"IRS1","IRS1",1386.46949360223,-1.42957013628316,0.133695926616816,-10.6926977691731,1.10120426507534e-26,9.01490245948741e-25
"PGK1","PGK1",9369.66265802045,0.848619684008277,0.0794372741572982,10.6828902805486,1.2240034648681e-26,9.97642998766947e-25
"PITPNC1","PITPNC1",314.739442621206,1.08343743982898,0.101450689942739,10.6794487099151,1.27023739416228e-26,1.03082525921908e-24
"FGF2","FGF2",238.764766349891,-2.03819840515879,0.190927649891213,-10.6752395806481,1.32914211793761e-26,1.07395833901756e-24
"AADAT","AADAT",90.9367003484634,1.8760909753989,0.176081430304369,10.6546781915386,1.65817154970436e-26,1.33404189548413e-24
"RGS9","RGS9",48.7361463059465,-2.42864305683191,0.22807892506767,-10.6482572035594,1.77659943115963e-26,1.42318576749333e-24
"SMPDL3A","SMPDL3A",267.608853413846,1.13630837314304,0.106822629707048,10.6373375778078,1.99755736309733e-26,1.5933507770176e-24
"CCDC74B","CCDC74B",214.955484018952,-2.09335878268092,0.196987860383527,-10.6268415657962,2.23555633492684e-26,1.77560251027274e-24
"MYO18A","MYO18A",1512.96559404805,0.930295900801653,0.0875827009400764,10.6219138119314,2.35678964832635e-26,1.86396096550895e-24
"C2orf40","C2orf40",71.3463150863635,-2.95000011148287,0.277780919985881,-10.6198802697925,2.40869866576463e-26,1.89697724035852e-24
"PTGER3","PTGER3",797.629299116099,-2.01987844655232,0.190265961538667,-10.6160788310096,2.50879400279207e-26,1.96750588496277e-24
"NOS1AP","NOS1AP",138.493891066241,-1.7545791117593,0.165566030558056,-10.5974583424228,3.06188579117864e-26,2.39121750177194e-24
"ARMC4","ARMC4",17.3220110821045,-3.18261000607723,0.300656315540592,-10.5855418348847,3.47762841073815e-26,2.70458059526781e-24
"MYOZ3","MYOZ3",41.7629011243545,-2.10096809215044,0.198772641866222,-10.5697045248533,4.11789979173208e-26,3.18923649845142e-24
"ALDH4A1","ALDH4A1",857.140849482155,1.16473023642504,0.110241917795041,10.5652211039223,4.31949564047682e-26,3.33154488138429e-24
"SLC5A11","SLC5A11",7.94354988230185,2.69566928541183,0.255479362101813,10.5514170038422,5.00367020831894e-26,3.84335409211e-24
"WNT3","WNT3",37.1140272349793,-1.60737347703396,0.152489470988746,-10.5408817186636,5.59716455563766e-26,4.28160149307283e-24
"CDK18","CDK18",439.978460367898,-1.34712098259121,0.12792320078731,-10.5307010323404,6.23682568425645e-26,4.75144291414885e-24
"GALNTL1","GALNTL1",411.850882211551,-1.82585222656166,0.17350227615285,-10.5235058988687,6.73209869471978e-26,5.09532257270011e-24
"MPP2","MPP2",261.0320374063,-1.79846721643782,0.170902436425725,-10.5233562145233,6.74280565473843e-26,5.09532257270011e-24
"CGA","CGA",203.875518701178,-5.63436326946062,0.535926036678168,-10.5133225181298,7.50036242136866e-26,5.64493002398573e-24
"CDC6","CDC6",647.344535575074,1.64495023788471,0.156528361316891,10.5089596801854,7.85552904521513e-26,5.8884919529695e-24
"FRMD3","FRMD3",52.9614042914721,-2.08601726365947,0.199078770668518,-10.4783511403777,1.08620952921096e-25,8.10964034508901e-24
"DCAKD","DCAKD",864.05970258395,-0.744134773191196,0.0710308342029248,-10.4762217921489,1.11093679742036e-25,8.26120929237091e-24
"CCDC74A","CCDC74A",856.884785859791,-2.16621682235431,0.206840686641213,-10.4728758037429,1.15092412379938e-25,8.52460268679185e-24
"CMYA5","CMYA5",656.229584872911,-1.62196464650917,0.154935411826285,-10.4686503065402,1.20346619725973e-25,8.87853619440823e-24
"KCNF1","KCNF1",189.665118128855,-2.79763661850119,0.267314065434033,-10.465729193706,1.24117179590148e-25,9.12065809862252e-24
"DNM1P35","DNM1P35",18.5825974595745,-1.36247019337577,0.130265080921008,-10.4592127356215,1.32955743649478e-25,9.69556524296827e-24
"FGFR2","FGFR2",1009.45308679266,-1.70458337724633,0.162974613289639,-10.4591957166785,1.32979625084376e-25,9.69556524296827e-24
"GGCX","GGCX",806.861125751344,0.620814784346607,0.0593922202835258,10.4527963659713,1.42267461568186e-25,1.0332381985098e-23
"CHDH","CHDH",594.236492598474,-1.21603217289504,0.116496346867666,-10.438371722303,1.65627179057604e-25,1.19822918492643e-23
"PRR15L","PRR15L",1002.89806714208,1.38830712769828,0.133017613020137,10.4370172955074,1.68006711784754e-25,1.21075107160712e-23
"ATP5G1","ATP5G1",1087.17026170804,1.09839532414441,0.105402599116926,10.420951032962,1.98953705048868e-25,1.42825804028351e-23
"LAMA3","LAMA3",1046.49631188431,-1.91854090320937,0.184450067635464,-10.4014106788025,2.44289512870187e-25,1.74699760832262e-23
"MRPL45","MRPL45",1076.81785589265,0.915911499900107,0.0881254751720525,10.39326594395,2.66082682666327e-25,1.89558521830801e-23
"NCRNA00110","NCRNA00110",8.78777195579684,-3.94285957535153,0.3801879718292,-10.3708161948976,3.3663703397789e-25,2.38909895026514e-23
"RBP7","RBP7",234.941493225778,-1.56175384929446,0.15087216562687,-10.351504154563,4.11962003848511e-25,2.91260257645169e-23
"SEMA3B","SEMA3B",706.428589493537,-2.01040951412301,0.194232960729654,-10.3505064566319,4.16277857509158e-25,2.93200989072016e-23
"PGD","PGD",2804.22980710104,0.773504795855141,0.0747346201144666,10.3500197722342,4.18399391139243e-25,2.93587392316315e-23
"POU6F1","POU6F1",159.116531686779,-0.872285601159216,0.0842994728989801,-10.347462103405,4.29726020440413e-25,3.00405849120611e-23
"PRRT2","PRRT2",158.382612703543,-1.57850609283122,0.152609571575107,-10.3434278501618,4.48212287038033e-25,3.12159788715108e-23
"AKR1A1","AKR1A1",2525.93074362607,0.658946270193308,0.0638011409728067,10.3281267410902,5.25773090386246e-25,3.64816161043096e-23
"IDH1","IDH1",2612.77351223451,1.01330876576227,0.0983111007548783,10.3071652944746,6.54019809051229e-25,4.52121471701526e-23
"FAM19A3","FAM19A3",18.7802409867184,-3.05541465697184,0.296465939243397,-10.3061237482103,6.61144037215258e-25,4.55359906074642e-23
"DLG3","DLG3",1767.77445279194,0.629150044889757,0.0611385555090622,10.2905611631027,7.77220806950837e-25,5.33339204475639e-23
"SCARB1","SCARB1",1692.9612503355,-1.01545832618573,0.0987172104685851,-10.2865378930949,8.10379035494217e-25,5.54055849725259e-23
"C12orf69","C12orf69",20.0301969167501,-2.5192550693608,0.245127202020702,-10.2773378417139,8.91562052506361e-25,6.07335974818658e-23
"FMO4","FMO4",120.484825320856,1.03361398963469,0.100579744631267,10.2765620794128,8.98765027525871e-25,6.10016335955287e-23
"TCAP","TCAP",20.6667966717308,2.63869644056339,0.256924161680442,10.2703320049959,9.58741427968343e-25,6.48366259167722e-23
"CCDC6","CCDC6",2988.00361710751,0.718475324253784,0.0700874683011421,10.2511239408269,1.1697532992831e-24,7.88211022784084e-23
"GFAP","GFAP",19.7073784699524,-2.93097912991459,0.286184879729953,-10.2415582985387,1.29139403181349e-24,8.67045669201393e-23
"DSG3","DSG3",528.11971421459,-3.39501713099609,0.332119739216561,-10.2222684475322,1.57608704433439e-24,1.0543965836022e-22
"ZC3H6","ZC3H6",355.495423853212,-0.790891303666856,0.0773808078879577,-10.2207682402595,1.60067225909335e-24,1.06701956128491e-22
"ITGB6","ITGB6",1833.38183671368,1.99536745980972,0.195267087293323,10.2186573655003,1.63590964563963e-24,1.08662823971045e-22
"PLEKHA8","PLEKHA8",129.777403847193,0.878947318183833,0.086023611458341,10.2175124164542,1.65534292918595e-24,1.09563743876793e-22
"KRT14","KRT14",3626.83350176625,-3.1792783994335,0.311275400520165,-10.2137155525965,1.72143863953055e-24,1.13535873522395e-22
"PHF15","PHF15",1192.47528832629,-0.974385348855919,0.0954418461813631,-10.2092047444718,1.80336784889881e-24,1.18520636970761e-22
"TTYH1","TTYH1",222.645393470454,-3.1321212045449,0.306922045529577,-10.2049404732091,1.88436668115737e-24,1.23409488083517e-22
"GPER","GPER",127.038576917944,-2.00314437892744,0.196401734928671,-10.199219368683,1.99872492228409e-24,1.30441261099414e-22
"HMGCLL1","HMGCLL1",37.5557346260835,-2.63656495966189,0.259053752373984,-10.1776752334226,2.49449519914691e-24,1.62229104153579e-22
"EDN3","EDN3",36.9882308834357,-3.8403126517316,0.377771308067669,-10.165707584769,2.82066440146831e-24,1.82804517546549e-22
"CXCL17","CXCL17",584.851267487445,3.08795516024315,0.303847564622964,10.1628432140798,2.90479642965676e-24,1.87605624081465e-22
"AFF3","AFF3",2642.38619790284,-2.1438360303366,0.211089074908072,-10.1560728866249,3.11366424835909e-24,2.00401873088353e-22
"ALOX15B","ALOX15B",1179.04633974507,3.06272901284618,0.301627503260785,10.1540110889628,3.1801779745256e-24,2.039794566822e-22
"SUGT1L1","SUGT1L1",39.2613645143458,-1.00931396739727,0.0995493225296457,-10.1388331105588,3.71510703834011e-24,2.37474222159651e-22
"ACE2","ACE2",66.9369440227551,3.62702413391453,0.358323036187299,10.1222186898937,4.4031924652383e-24,2.80496885200249e-22
"MRPL27","MRPL27",961.674353558168,0.961097356182828,0.0949696666336805,10.1200455919257,4.50205859555391e-24,2.85819468319775e-22
"N4BP2L1","N4BP2L1",246.894279210584,-0.946261724569555,0.093592608327524,-10.1104322390305,4.96646725277291e-24,3.14234275501716e-22
"HMGCS1","HMGCS1",1723.83815187979,0.86942362842143,0.0860641420919495,10.1020425846173,5.41033625806609e-24,3.41161913029742e-22
"WDR17","WDR17",52.424606028627,-2.51269061244275,0.248943071185766,-10.0934346172974,5.90659048716503e-24,3.71200375228738e-22
"LBX2","LBX2",14.610587051967,1.45400047468013,0.144509969117036,10.0615928683962,8.16661694648966e-24,5.11509749349763e-22
"SERPINA11","SERPINA11",314.579367936027,-2.94995982511917,0.29326718056544,-10.0589497243825,8.38884850474342e-24,5.23671763682395e-22
"NEUROD2","NEUROD2",1.50538562436148,4.85233235977468,0.482558594041054,10.0554262626226,8.69443457525935e-24,5.40938737824052e-22
"AZU1","AZU1",13.9694539629,-3.29142947289212,0.327654131083098,-10.0454386520686,9.62186299348234e-24,5.96651404562618e-22
"SOX11","SOX11",328.504645182759,2.54607958190035,0.253545635620879,10.0418986730556,9.97356481717498e-24,6.16412540770103e-22
"NXPH3","NXPH3",248.283630632227,-1.86806557406104,0.186202246161161,-10.0324545625738,1.09753667811495e-23,6.76089838185329e-22
"EPN3","EPN3",997.683208332289,1.3546580638868,0.135039025540081,10.0316042600939,1.10703104439023e-23,6.7969521195867e-22
"C14orf147","C14orf147",1726.23349026535,0.888545068136719,0.0885827986409498,10.0306727916583,1.11752507256387e-23,6.83888704242777e-22
"ACSL1","ACSL1",2333.27338345556,1.25554465808372,0.125180667186483,10.0298607309172,1.12675418362764e-23,6.87283229980718e-22
"MVK","MVK",416.544809971084,0.827932347281153,0.082576011006671,10.02630591122,1.16805139618318e-23,7.10152420513326e-22
"GGT3P","GGT3P",28.8097025337454,1.84610813857722,0.184216486339236,10.021405658436,1.22744637602563e-23,7.43840474302544e-22
"PDE6B","PDE6B",154.225848539815,-1.55997161706602,0.155694706815565,-10.0194261511662,1.25227910560118e-23,7.5643331734777e-22
"LBP","LBP",555.97513298152,3.76427189711531,0.376063400358767,10.0096736175979,1.38207739884889e-23,8.32144343532724e-22
"ZNF599","ZNF599",110.304725605585,-0.646345943484586,0.0645825377495604,-10.0080604758983,1.40479523623022e-23,8.43102993062282e-22
"DUSP15","DUSP15",62.0096404660648,-2.16477390974552,0.216330401875853,-10.0067946574972,1.42288032953461e-23,8.51219915088576e-22
"PHB","PHB",3545.32079032718,0.9464257832764,0.0946382708441263,10.0004551523897,1.51698209142506e-23,9.04615678480793e-22
"AMZ1","AMZ1",68.7021673062815,-2.13167398053589,0.213408812194112,-9.9886877145306,1.70828219820772e-23,1.01544863788367e-21
"WSB2","WSB2",1745.43060032212,0.584210825832622,0.058540965596044,9.97952151769942,1.87368127403073e-23,1.11023050729472e-21
"C2orf50","C2orf50",21.639789934626,-2.19456927767189,0.219914262225468,-9.97920396550678,1.87968699643232e-23,1.11026448697498e-21
"CADM2","CADM2",29.2412859354068,-2.60172963679174,0.260894434744203,-9.97234624549441,2.01413659149891e-23,1.18592616657184e-21
"PROKR1","PROKR1",2.18860885796182,4.3501567796223,0.436251840227108,9.971664021767,2.02802183800222e-23,1.19034678007268e-21
"CBLN2","CBLN2",263.901544413656,-3.84087402758634,0.385233225594992,-9.97025638599608,2.05697159345942e-23,1.20355406871223e-21
"CCDC85A","CCDC85A",63.8655553946085,-1.70772484832138,0.171357293340817,-9.96587198027715,2.14979017763319e-23,1.25393230204761e-21
"FBLN7","FBLN7",221.83063308306,-1.2175716349073,0.122469326196838,-9.94184970814947,2.73697018785169e-23,1.59145011078666e-21
"MRPS30","MRPS30",1647.52031659279,-1.65931222825419,0.167176384073882,-9.92551811337704,3.22423834923705e-23,1.86895679467421e-21
"ZNF652","ZNF652",2435.51151270613,1.02663269020722,0.103460882732499,9.92290673627443,3.30974336753423e-23,1.91258080356119e-21
"SRCIN1","SRCIN1",500.543940500004,1.49228711825807,0.150557187272058,9.9117627347906,3.70058667543594e-23,2.13183488571024e-21
"BCAN","BCAN",26.6450353581707,-2.37914881468501,0.240319934503446,-9.89992286574504,4.16596226561866e-23,2.39254417500838e-21
"CHAD","CHAD",792.434122175593,-2.67675383989542,0.270851478630656,-9.88273666966224,4.94632705233971e-23,2.83199982920002e-21
"GLS2","GLS2",81.5459019219565,-1.56006297486672,0.157946335039819,-9.87717109405181,5.22881800860353e-23,2.98458373488027e-21
"DSC3","DSC3",577.22309185881,-2.75801225184027,0.279337754146261,-9.87339595490618,5.42946517993861e-23,3.08966364584006e-21
"IGFALS","IGFALS",87.9830908763439,-2.38829920246104,0.242011244915533,-9.86854641111657,5.69843760695263e-23,3.23286741440033e-21
"UTP18","UTP18",986.07573163993,0.831819758029594,0.084435328366893,9.85156064550523,6.74877855752543e-23,3.81715005382461e-21
"CDR2L","CDR2L",789.995377425144,0.851179555916449,0.0865110367548665,9.83897070067846,7.64893595974918e-23,4.31321418999149e-21
"TMUB2","TMUB2",819.41895189239,-0.57402590537307,0.0584574923159215,-9.81954378526648,9.27623905933498e-23,5.21509042296649e-21
"C6orf223","C6orf223",53.8038617393693,3.42550893316647,0.34991871335451,9.78944195446907,1.24983770300756e-22,7.0054716896805e-21
"PREX1","PREX1",4595.13850277737,-1.43551235604751,0.147020312604572,-9.7640409724096,1.60624462765324e-22,8.97621436381667e-21
"IDH2","IDH2",4397.84578827366,1.00055693400452,0.102533784687153,9.75831465752852,1.69956006301497e-22,9.46933987348489e-21
"PROL1","PROL1",44.855043255398,-5.06667509756509,0.519515082192357,-9.75270068422978,1.79624891554981e-22,9.97826964545751e-21
"SLC45A1","SLC45A1",56.325174469794,-1.30236576780866,0.133618240902975,-9.74691598248438,1.901573553268e-22,1.05320090123879e-20
"KLHDC1","KLHDC1",57.3348974547629,-1.10750399199471,0.113661183005976,-9.74390695842467,1.95875386133032e-22,1.08166097105711e-20
"SLC26A6","SLC26A6",268.697898394039,0.931378600724072,0.0956182759503915,9.74059186349781,2.02372207708816e-22,1.11424107872715e-20
"MYCN","MYCN",62.03662570379,2.05302889355,0.210788083847116,9.73977682267398,2.04001890849045e-22,1.11991038020513e-20
"LINC02995","LINC02995",24.1139462776544,-2.38742493734711,0.245219540100492,-9.73586744501982,2.12001107240796e-22,1.16041075268313e-20
"TNFAIP1","TNFAIP1",1578.80565157499,0.575154023963936,0.0590955935114787,9.73260423981051,2.18915280397118e-22,1.19475254637784e-20
"IGFBP4","IGFBP4",15155.7294124812,-1.09203024748467,0.112306139368958,-9.72369145285139,2.38957924958667e-22,1.30033518056954e-20
"TGFBR3","TGFBR3",1060.85724649207,-1.71713823392278,0.176688601926466,-9.71844372076371,2.51597355925999e-22,1.36513507219732e-20
"REEP2","REEP2",105.198213416373,-1.76355894073025,0.181502851224892,-9.71642554829682,2.56632468580585e-22,1.38841884813235e-20
"CGN","CGN",1900.12743654219,-1.12811325840429,0.116120825983062,-9.71499512558444,2.60261478605069e-22,1.40398280293746e-20
"NDP","NDP",194.279426386757,-2.91663142750582,0.300278467262989,-9.71308883414336,2.65176831959474e-22,1.42637624453129e-20
"FAM38B","FAM38B",388.286918885384,-2.02388542704639,0.208537106351283,-9.7051573336648,2.86633742490457e-22,1.53736172516793e-20
"PRICKLE4","PRICKLE4",79.8183867352472,-1.46364819275104,0.150826737066804,-9.70416930854083,2.89424204424564e-22,1.54788045145688e-20
